memoryKey,userKey,type,category,importance,accessCount,hasExpiry,hasMetadata,hasSourceSignal,hasConversationLink,hasConflictFlag,hasArchivedFlag,consentState,sensitivityTier,provenanceState,retentionState,disposition,closureState,nextAction,consumerPolicy
dd3dcbc9b9e33991c2786001,7474e419a4cf4bf9fc35962c,FACT,test_score,0.8149836959923357,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
63580d3e30c94b23852c2bf0,a3e2396b71ceb51acb959fc6,FACT,test_score,0.8644752166416714,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
4c09e8f8cbc712c21b480025,db8b0894f820112628cf25d2,FACT,test_score,0.8149863521791151,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
0e8fe617c050151c2acd322e,0454f0a72b2c094e6d6d7f71,FEEDBACK,improvement,0.6914938139695043,0,false,true,false,false,false,false,missing_preference_row,medium,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,weak_state_only_until_source_consent_retention_review
937edecb7e4c7129b11af532,0454f0a72b2c094e6d6d7f71,FEEDBACK,improvement,0.6915037739010607,6,false,true,false,false,false,false,missing_preference_row,medium,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,weak_state_only_until_source_consent_retention_review
9ac646dc18921c6f66dda804,2e6eb3b3ab42be258b33e462,FACT,test_score,0.814974648076664,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
8d47f72668d0a56c22e87e52,43b601f05e9fbd065ec680a6,FACT,test_score,0.8150898255390702,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
fd991f80d9b91d2b2dc3f57a,b71a8640396eb8fdde726744,FACT,test_score,0.8644819732639165,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
07bad96b39aa47478ac8f8e3,7f2cc6c7372a4cd8e30d361f,FACT,test_score,0.8641270137720665,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
412dd3c0fc15a84672173ae0,407e7bc15345684ec7a464be,FACT,test_score,0.8643778293703046,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
ac1e5c6ccb61343e86afaadc,0454f0a72b2c094e6d6d7f71,DECISION,school_recommendation,0.8399775274366478,0,false,true,false,false,false,false,missing_preference_row,medium,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,weak_state_only_until_source_consent_retention_review
034fa96719d40248630e0204,407e7bc15345684ec7a464be,FACT,test_score,0.8149848102810684,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
63b5426edf05cade81def542,0454f0a72b2c094e6d6d7f71,FACT,profile_analysis,0.7527512503808046,6,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
6a75f75916974a21032e6866,cd7dfc6d1d52c73576458d4a,FACT,test_score,0.8147471209716145,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
4c2124547e06f9fa82fba860,065aeb4aed270a3fb5bc3066,FACT,test_score,0.8147408107165636,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
3e37c42812a94808c7154aa1,05f76a1a06f47fdd06f98eed,FACT,profile_analysis,0.7404383873543966,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
6d6844fbab5eacb8c0c36419,065aeb4aed270a3fb5bc3066,FACT,test_score,0.814740810709473,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
67c95bf32fde7588d8f40f69,af4d16871bab18c02c476281,FACT,test_score,0.8641153625682566,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
6c53d05cad6ee9467c5b26f2,62f272a076eb3fedcd156244,FACT,test_score,0.8147395128349392,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
a8fb24472adc9f2f7e60b1e6,1dfdbfd087703cc1a99b2d35,FACT,test_score,0.8147324115293292,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
b083147c5515933eacaefc17,4a04b8b8b13b2df960835d5f,FACT,test_score,0.8641209559574006,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
5e5fc51cb50514f76971dc2d,cd7dfc6d1d52c73576458d4a,FACT,test_score,0.8147471209928905,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
261a86397acdd180a4a36124,54ab78bf483821d29a9818e3,FACT,test_score,0.81474586063464,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
c5c5d1b51e4949a8f51c2207,05f76a1a06f47fdd06f98eed,FACT,profile,0.9872511102479021,4,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
6e86f3a4a7d90a1eef7afd18,0454f0a72b2c094e6d6d7f71,FACT,activity,0.5923649552544452,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
c2883201cc7811bb7847f066,1cdfdd327f086b21c0a050cc,FACT,test_score,0.8147472047780167,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
40c64bfd34c210c9a6b36b36,defc5a538542c67dd63a4ced,FACT,test_score,0.8147391119366852,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
ada4ca4546c0464d6f4ba319,54ab78bf483821d29a9818e3,FACT,test_score,0.8641243976992116,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
79a3072cbf389a006c3e5c8e,0454f0a72b2c094e6d6d7f71,PREFERENCE,profile,0.6912278200102827,41,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
50877600f7f7b33b8d0a548d,3e3af192cfccf4e327c91db5,FACT,test_score,0.8641163351668242,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
b4605bed82c47aa659a3b45f,86c26ab7d0e7f58bcff6874f,FACT,test_score,0.8147403411550869,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
cc341a4d3f243e8ea7071c65,ed170960ce51ed343e3cf334,FACT,test_score,0.8147450372099029,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
516c9c00f88de7b8274cf096,0454f0a72b2c094e6d6d7f71,FACT,essay,0.7998443955251682,45,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
7484eac5d4cfb748e38d1a1e,f975e72359a64f68806eb523,FACT,test_score,0.8147361743022133,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
9942334e91fac32476ffd731,f975e72359a64f68806eb523,FACT,test_score,0.8641141242899995,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
c6c38596b4861fc85b9df59c,f975e72359a64f68806eb523,FACT,test_score,0.8641141243012782,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
e6cde7dd8de9c3cc01c77c8e,0454f0a72b2c094e6d6d7f71,FEEDBACK,essay_review,0.572728103705893,17,false,true,true,false,false,false,missing_preference_row,high,source_linked,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
e62385962f915efe0d4db014,b2c7d81c85d2ffe0c0868b5d,FACT,test_score,0.8147367719552769,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
9ec63e56990c361b5a88741d,4a04b8b8b13b2df960835d5f,FACT,test_score,0.8147426155957047,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
a5ec13a59246f48421d6a207,ed170960ce51ed343e3cf334,FACT,test_score,0.8641235243436185,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
277663712e5672b442f8b382,3b5474da76052a1f31796cae,FACT,test_score,0.8147400733166756,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
6a7620e85c87f9b325695e91,05f76a1a06f47fdd06f98eed,DECISION,timeline,0.7917759361427166,2,false,true,false,false,false,false,missing_preference_row,medium,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,weak_state_only_until_source_consent_retention_review
10f665ae689668b9626783f9,0454f0a72b2c094e6d6d7f71,FEEDBACK,essay_review,0.6971479576492953,45,false,true,true,false,false,false,missing_preference_row,high,source_linked,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
2eb5bd0fd768efb314c5bbfe,0454f0a72b2c094e6d6d7f71,DECISION,school_recommendation,0.8608825830756279,11,false,true,false,false,false,false,missing_preference_row,medium,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,weak_state_only_until_source_consent_retention_review
9bdc8e76d686e788330cd92a,86c26ab7d0e7f58bcff6874f,FACT,test_score,0.8641185436606146,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
273c61d4effad7078ae75c25,1cdfdd327f086b21c0a050cc,FACT,test_score,0.8147472048028389,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
c381cd3ed71789ccf4bb2ed3,3f23c209039574839c05fc06,FACT,test_score,0.8147411571819538,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
5a015e324d56ad2211647865,7100aa16e640d480810a860b,FACT,test_score,0.7897991528825813,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
edb810edd42ee649a97f61c9,5512d4b5f5d6f60ac7c79413,FACT,test_score,0.8641105797258286,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
0a819c3a3634fc093780680f,62f272a076eb3fedcd156244,FACT,test_score,0.8147395128526648,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
d9289c181df6904fd3c58354,54ab78bf483821d29a9818e3,FACT,test_score,0.8641243976841686,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
847079e11c46f76d927a563f,3b5474da76052a1f31796cae,FACT,test_score,0.814740073341492,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
3a51a8a882f51ccbf27d4a37,115019e4b0f6a29ca0a22a9d,FACT,test_score,0.8147437899877866,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
88fc44243afa6f43d08f552a,5512d4b5f5d6f60ac7c79413,FACT,test_score,0.8147328323058356,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
6255c3117bf5a7bcc81c49f3,115019e4b0f6a29ca0a22a9d,FACT,test_score,0.8641222015962099,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
98a7b11015fcb9dfc180a2d5,1dfdbfd087703cc1a99b2d35,FACT,test_score,0.8641101327823629,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
4c16ede980d811be1fd38cfe,0454f0a72b2c094e6d6d7f71,FACT,profile_analysis,0.6912235440545692,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
05fd7266ebd9ae7befeb53c4,0454f0a72b2c094e6d6d7f71,FACT,award,0.6910924479012901,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
533b0d2a257ea59503264440,0454f0a72b2c094e6d6d7f71,FACT,profile_analysis,0.8195958958821782,139,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
af2b596679b323d37164b45c,defc5a538542c67dd63a4ced,FACT,test_score,0.8641172399516472,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
30440142fcfd84d8cce0a6f2,ed170960ce51ed343e3cf334,FACT,test_score,0.864123524336097,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
dd35d470be96e99c3479b531,4a04b8b8b13b2df960835d5f,FACT,test_score,0.8641209559686813,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
81713e617fea4a1659d201e9,05f76a1a06f47fdd06f98eed,FEEDBACK,essay_review,0.542988387056864,0,false,true,true,false,false,false,missing_preference_row,high,source_linked,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
54e3b21a6e6fb1740a614caf,0454f0a72b2c094e6d6d7f71,FEEDBACK,essay_polish,0.4452134718328841,0,false,true,true,false,false,false,missing_preference_row,high,source_linked,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
1ac7c94652c0142f7424e91a,0454f0a72b2c094e6d6d7f71,FACT,test_score,0.7898199401653405,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
c614614122489075b495b973,0454f0a72b2c094e6d6d7f71,DECISION,school_prediction,0.8195973019161829,17,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
bfd2cb402f6930373fb99ac4,3b5474da76052a1f31796cae,FACT,test_score,0.8641182596346927,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
439f8178d25aa30eb1a1e180,0454f0a72b2c094e6d6d7f71,FACT,test_score,0.789819940172161,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
95cc3290c8b3b340d6208a30,0454f0a72b2c094e6d6d7f71,FEEDBACK,improvement,0.6912235476810216,0,false,true,false,false,false,false,missing_preference_row,medium,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,weak_state_only_until_source_consent_retention_review
eca062b864e8b28c2dd6cd88,5512d4b5f5d6f60ac7c79413,FACT,test_score,0.8641105797371057,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
f52e7b0dc35c9ca74875ae4b,05f76a1a06f47fdd06f98eed,DECISION,school_recommendation,0.8470615137847327,4,false,true,false,false,false,false,missing_preference_row,medium,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,weak_state_only_until_source_consent_retention_review
d72f2331ebf2b89b54debed5,3b5474da76052a1f31796cae,FACT,test_score,0.8641182596346927,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
36d360a87c7f857aa5193032,ed170960ce51ed343e3cf334,FACT,test_score,0.8147450372276316,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
116b74ae123b99513660081d,0454f0a72b2c094e6d6d7f71,FEEDBACK,improvement,0.5726053923049372,100,false,true,false,false,false,false,missing_preference_row,medium,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,weak_state_only_until_source_consent_retention_review
31ce997a1f72c17924e3742c,cd7dfc6d1d52c73576458d4a,FACT,test_score,0.8641257344653783,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
69dbb0dfdfed59a5ff5c6605,62f272a076eb3fedcd156244,FACT,test_score,0.8641176651542855,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
b980f849d232ae0baa891ec9,0454f0a72b2c094e6d6d7f71,PREFERENCE,profile,0.789974651440323,121,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
8119f165c25c29038f4e50ed,face01130f6b42d7363d6543,FACT,test_score,0.8641229874137204,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
e8a04297070e423822e169d8,3e3af192cfccf4e327c91db5,FACT,test_score,0.8147382588042231,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
b71af2707d02d56bb6fe90e0,0454f0a72b2c094e6d6d7f71,PREFERENCE,profile,0.789970189948678,128,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
b6482bc204cbfdd21b7ef103,0454f0a72b2c094e6d6d7f71,PREFERENCE,profile,0.7899701920089687,128,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
f0b137003018e0786a857128,0454f0a72b2c094e6d6d7f71,FACT,profile_analysis,0.8194180584036382,18,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
76f84dbf79c295ca7bb37622,065aeb4aed270a3fb5bc3066,FACT,test_score,0.8641190416878828,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
1b4fd734b35038ed624458ba,05f76a1a06f47fdd06f98eed,PREFERENCE,school,0.7483368580590102,4,false,true,false,false,false,false,missing_preference_row,low,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,weak_state_only_until_source_consent_retention_review
31567c0ce56c2ed607f074bb,05f76a1a06f47fdd06f98eed,FACT,school_prediction,0.6436878768450498,1,false,true,true,false,false,false,missing_preference_row,high,source_linked,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
840c55664bac146b29f5a677,af4d16871bab18c02c476281,FACT,test_score,0.8147373418358913,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
dec77a2acf80185a6c39fae3,3e3af192cfccf4e327c91db5,FACT,test_score,0.8147382588042231,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
222b013f0ef9077af55f1567,0454f0a72b2c094e6d6d7f71,FEEDBACK,improvement,0.7149246133489805,14,false,true,false,false,false,false,missing_preference_row,medium,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,weak_state_only_until_source_consent_retention_review
2cf050b617dcdb5efb36af9c,115019e4b0f6a29ca0a22a9d,FACT,test_score,0.8147437900267881,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
ff21ce8b839df653e982ee29,face01130f6b42d7363d6543,FACT,test_score,0.8147445309156198,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
22a2252574198f0ec4d6136e,b2c7d81c85d2ffe0c0868b5d,FACT,test_score,0.8641147581757402,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
95d4bd35a791a77dde36e68d,62f272a076eb3fedcd156244,FACT,test_score,0.8641176651618053,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
96df037b9d3adc59d57973db,0454f0a72b2c094e6d6d7f71,FACT,essay,0.8195931712621048,68,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
d0fac461ae472f340aaa525c,b2c7d81c85d2ffe0c0868b5d,FACT,test_score,0.814736771937553,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
ee0a570d943ca488bb39e3fe,05f76a1a06f47fdd06f98eed,FEEDBACK,improvement,0.5449626554983916,1,false,true,false,false,false,false,missing_preference_row,medium,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,weak_state_only_until_source_consent_retention_review
6d7fb05b3c8b496cfad579c6,3e3af192cfccf4e327c91db5,FACT,test_score,0.8641163351480252,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
