rowKind,id,status,summary,missing,recipientKey,campaignId,severity,route,allowedChannels,liveChannelsDisabled,frequencyDedupeKey,suppressWhen
check,consumer_closure_present,pass,Delivery monitor requires the latest consumer closure packet.,,,,,,,,,
check,top_campaign_identified,pass,The delivery monitor must identify a readiness campaign group.,,,,,,,,,
check,worklist_alignment,pass,The monitor rows should match the current top-campaign worklist rows.,,,,,,,,,
check,monitor_rows_ready,pass,Pending top-campaign rows must be ready for in-app/admin delivery.,,,,,,,,,
check,monitor_rows_anonymized,pass,Delivery monitor rows must stay anonymized by default.,,,,,,,,,
check,approved_surfaces_only,pass,Delivery monitor rows must stay on approved in-app/dashboard surfaces.,,,,,,,,,
check,live_channels_disabled,pass,"Live Redis, push, and email delivery must remain disabled in this monitor.",,,,,,,,,
check,suppression_rules_present,pass,Every delivery monitor row needs suppression criteria before display.,,,,,,,,,
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,7605975d7cf82e46f53d5c0f,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:7605975d7cf82e46f53d5c0f,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,76b04463a8d2903bc4c51dd6,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:76b04463a8d2903bc4c51dd6,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,79641ca5c4da8ed8c762483c,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:79641ca5c4da8ed8c762483c,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,799660acfaf50c9d6e0c19a8,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:799660acfaf50c9d6e0c19a8,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,7ae41bc20f6ccef33cca9135,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:7ae41bc20f6ccef33cca9135,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,7b21780d87d9246f02353aaf,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:7b21780d87d9246f02353aaf,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,80ee219115b11076f2753544,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:80ee219115b11076f2753544,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,81a02c70b37c6d40440e8a59,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:81a02c70b37c6d40440e8a59,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,82ecff80e8f553f60765c1fd,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:82ecff80e8f553f60765c1fd,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,8712514d81086f274d0f9e39,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:8712514d81086f274d0f9e39,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,8757423a96976ea7803fa399,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:8757423a96976ea7803fa399,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,8ac2455f15cd0fa8a1067468,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:8ac2455f15cd0fa8a1067468,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,8c0a68834b880b6b45d22517,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:8c0a68834b880b6b45d22517,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,8e321e7eaca43db11d45e313,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:8e321e7eaca43db11d45e313,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,92d6dccfffd5130367ef10f7,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:92d6dccfffd5130367ef10f7,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,943ed76b6ec487868f8cea66,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:943ed76b6ec487868f8cea66,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,956502fc098e02a1fef75f3e,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:956502fc098e02a1fef75f3e,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,958ebb94a600d09ee13fc17d,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:958ebb94a600d09ee13fc17d,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,96fbf94ad3c7a9b9ae9f54bd,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:96fbf94ad3c7a9b9ae9f54bd,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,9bd29d89d849ab2f7650cb97,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:9bd29d89d849ab2f7650cb97,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,9c624d717ff658b248b6f1d1,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:9c624d717ff658b248b6f1d1,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,9d52f3413bb027c143e2a08e,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:9d52f3413bb027c143e2a08e,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,9f24a804724d70250b186b04,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:9f24a804724d70250b186b04,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,a1115238cc2ccdeabce67b8c,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:a1115238cc2ccdeabce67b8c,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,a2aba27f7e0f706960f40c34,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:a2aba27f7e0f706960f40c34,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,a5348bd864e5e5eaaef829de,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:a5348bd864e5e5eaaef829de,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,a5a3c97d4a6af339e1e69c3b,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:a5a3c97d4a6af339e1e69c3b,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,a6d2a7d4add1506faac4136c,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:a6d2a7d4add1506faac4136c,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,a78d382970a318ce3f9fa7fd,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:a78d382970a318ce3f9fa7fd,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,a7a36984223de57c3cc585de,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:a7a36984223de57c3cc585de,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,a8cba354a60509bbe7658cdf,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:a8cba354a60509bbe7658cdf,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,a8e48de476326d95f1c13b85,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:a8e48de476326d95f1c13b85,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,a97186f4ab9ddcb48bf7f893,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:a97186f4ab9ddcb48bf7f893,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,a9cc3d3b4ee29a8fc1d7f5ce,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:a9cc3d3b4ee29a8fc1d7f5ce,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,a9d696193a18b0642d438248,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:a9d696193a18b0642d438248,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,aaff79aa8b7f4a7beccd0163,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:aaff79aa8b7f4a7beccd0163,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,adc1414a7374d8b3c42ffa42,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:adc1414a7374d8b3c42ffa42,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,afe650fcae6721a555187c26,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:afe650fcae6721a555187c26,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,b1cd34685adb3cc02efbb43e,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:b1cd34685adb3cc02efbb43e,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,b20c45f18f0f062a1465fb4d,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:b20c45f18f0f062a1465fb4d,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,b24cf09da571d3e0f5ed23a6,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:b24cf09da571d3e0f5ed23a6,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,b453d4d3938010057c7d1205,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:b453d4d3938010057c7d1205,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,b6403114712fb76c2790b598,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:b6403114712fb76c2790b598,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,bb4a120fbabe46bcf90af63b,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:bb4a120fbabe46bcf90af63b,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,bbfa23492240714124970dac,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:bbfa23492240714124970dac,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,be9124b235d55b538fb1e10f,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:be9124b235d55b538fb1e10f,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,bf70fd0c1e1a87dfa1c2b698,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:bf70fd0c1e1a87dfa1c2b698,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,c0bb29d9d86569f17a455718,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:c0bb29d9d86569f17a455718,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,c0fcf0e29eb43436c43b5ff7,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:c0fcf0e29eb43436c43b5ff7,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,c1aaf86390e42d7e51f260c5,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:c1aaf86390e42d7e51f260c5,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,c3f0acdcab5d67cae3540bcf,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:c3f0acdcab5d67cae3540bcf,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,c56287720ea11abc54484268,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:c56287720ea11abc54484268,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,c62e77551fee4924e22494e9,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:c62e77551fee4924e22494e9,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,c79ef8ebe442f4b8332cd2c3,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:c79ef8ebe442f4b8332cd2c3,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,ca84b0ef10a0d607b2d765fb,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:ca84b0ef10a0d607b2d765fb,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,cb593f72e4e8dea5ed21ac0a,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:cb593f72e4e8dea5ed21ac0a,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,cd87d90aacfd0cbfefb5bd3e,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:cd87d90aacfd0cbfefb5bd3e,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,ce51474b4ed6cc26affaaf79,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:ce51474b4ed6cc26affaaf79,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,ceb08ca374fcab16263ffee5,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:ceb08ca374fcab16263ffee5,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,d245315fda3c2f58df61a5fc,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:d245315fda3c2f58df61a5fc,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,d25f95c016dcb3c4aeda7e7b,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:d25f95c016dcb3c4aeda7e7b,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,d30acf9475fe3c0cd81268d2,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:d30acf9475fe3c0cd81268d2,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,d426c63edb969e1076d4d3be,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:d426c63edb969e1076d4d3be,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,d6b55e91518178e000687e4f,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:d6b55e91518178e000687e4f,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,d742a0ce8c476d1d00bd733d,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:d742a0ce8c476d1d00bd733d,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,d75955cc975c685a71224686,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:d75955cc975c685a71224686,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,d8b8a48e8fd4b15164f85655,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:d8b8a48e8fd4b15164f85655,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,d913e2aae512302071ca1fb9,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:d913e2aae512302071ca1fb9,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,d9b07b1000eb16fc98a2b4c9,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:d9b07b1000eb16fc98a2b4c9,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,daf74276d926ca3b8389ef9c,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:daf74276d926ca3b8389ef9c,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,db1c757ac15c40b325377382,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:db1c757ac15c40b325377382,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,dbf065ce303d2bee0fb42259,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:dbf065ce303d2bee0fb42259,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,dc551b49f68eeba108190dc4,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:dc551b49f68eeba108190dc4,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,de11dd86da13defc4fc4c746,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:de11dd86da13defc4fc4c746,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,de5ec8c88cf4ae2d592677c8,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:de5ec8c88cf4ae2d592677c8,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,e094ff7f6e3e8f1ee2424c81,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:e094ff7f6e3e8f1ee2424c81,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,e16ccce5b10a24cdc6a26dbc,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:e16ccce5b10a24cdc6a26dbc,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,e3855c7cda1e934b4e258456,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:e3855c7cda1e934b4e258456,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,e592b3ba7e69f0ff735e92a9,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:e592b3ba7e69f0ff735e92a9,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,e5bec6357c506e4025fa7e66,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:e5bec6357c506e4025fa7e66,SchoolListItem count > 0
monitor_row,,ready_for_in_app_admin_delivery,anonymized readiness delivery monitor row,,e6798162d7d15906f1306bed,school-list-prompt-user-school-list-add-first,critical,/schools,in_app_readiness_surface; dashboard,redis_notification_feed; remote_push; email,profile-readiness:school-list-prompt-user-school-list-add-first:e6798162d7d15906f1306bed,SchoolListItem count > 0
